date,state,tot_cases,new_case,tot_death,new_death
2020-10-20,PA,191153,1559,8533,33
2020-10-20,AZ,233070,1041,5837,7
2020-10-20,WV,20519,226,408,9
2020-10-20,PR,30933,162,770,9
2020-10-20,VT,1802,11,57,0
2020-10-20,NY,231273,765,9164,9
2020-10-20,CA,874077,3286,16908,14
2020-10-20,UT,96643,1081,551,5
2020-10-20,MT,24093,703,252,11
2020-10-20,MO,174016,2397,3105,29
2020-10-20,AS,0,0,0,0
2020-10-20,VA,168772,1018,3515,30
2020-10-20,AR,100441,844,1728,14
2020-10-20,WA,100911,493,2282,24
2020-10-21,GA,368010,1601,7704,30
2020-10-21,CO,91477,1137,2194,12
2020-10-21,KS,74456,1488,952,80
2020-10-21,CA,877784,3707,16987,79
2020-10-21,MI,277285,2636,7516,23
2020-10-21,MT,24712,619,275,23
2020-10-21,IA,109803,1112,1583,27
2020-10-21,OR,40443,307,635,2
2020-10-21,NJ,231746,1314,16245,18
2020-10-21,TX,838809,5252,18386,92
2020-10-21,MA,146166,702,9830,18
2020-10-21,RMI,0,0,0,0
2020-10-21,AZ,234046,976,5854,17
2020-10-21,NV,92064,472,1732,-42
2020-10-21,ME,6000,31,146,0
2020-10-21,ID,55650,987,546,11
2020-10-21,WY,9848,322,61,0
2020-10-21,FL,750577,5432,17399,41
2020-10-21,HI,14185,77,203,14
2020-10-21,ND,35052,887,431,9
2020-10-21,RI,27718,447,1168,5
2020-10-21,MP,88,2,2,0
2020-10-21,NYC,260027,794,23652,8
2020-10-21,CT,64871,416,4567,8
2020-10-21,NM,38715,819,897,8
2020-10-21,IN,152396,1732,4009,15
2020-10-21,LA,181132,1363,5790,18
2020-10-21,OH,188005,2366,5149,66
2020-10-21,VI,1337,0,21,0
2020-10-21,WI,192191,4363,1702,50
2020-10-21,NC,250513,2077,4395,33
2020-10-21,MD,137236,492,4206,12
2020-10-21,AK,11682,224,95,2
2020-10-21,VT,1822,20,57,0
2020-10-21,SC,166983,946,3695,32
2020-10-21,DC,16498,53,642,0
2020-10-21,AS,0,0,0,0
2020-10-21,MS,115803,877,3561,17
2020-10-21,FSM,0,0,0,0
2020-10-21,UT,98006,1363,557,6
2020-10-21,KY,94680,1177,1846,15
2020-10-21,PR,32112,1179,777,7
2020-10-21,SD,35044,587,333,3
2020-10-21,TN,231806,1947,2952,30
2020-10-21,DE,23677,141,670,2
2020-10-21,AL,175503,1372,4380,6
2020-10-21,PW,0,0,0,0
2020-10-21,GU,4056,88,69,1
2020-10-21,MO,176497,2481,3140,35
2020-10-21,NE,60575,946,576,11
2020-10-21,OK,119580,1393,1717,24
2020-10-21,AR,101596,1155,1751,23
2020-10-21,NH,9917,89,469,1
2020-10-21,WA,101672,761,2286,4
2020-10-21,VA,170104,1332,3524,9
2020-10-21,MN,126591,1060,2334,35
2020-10-21,WV,20734,215,413,5
2020-10-21,PA,192583,1430,8562,29
2020-10-21,NY,232460,1187,9166,2
2020-10-21,IL,358804,4342,9605,68
2020-10-22,WV,21057,323,418,5
2020-10-22,VA,171284,1180,3539,15
2020-10-22,TX,845100,6291,18474,88
2020-10-22,MT,26320,1608,283,8
2020-10-22,AL,179227,3724,4397,17
2020-10-22,IN,155246,2850,4053,44
2020-10-22,AS,0,0,0,0
2020-10-22,NC,253016,2503,4430,35
2020-10-22,RMI,0,0,0,0
2020-10-22,SD,36017,973,347,14
2020-10-22,KY,96007,1327,1872,26
2020-10-22,NYC,260789,762,23657,5
2020-10-22,IA,111811,2008,1601,18
2020-10-22,SC,167909,926,3707,12
2020-10-22,NJ,233181,1435,16263,18
2020-10-22,LA,181904,772,5799,9
2020-10-22,DC,16537,39,642,0
2020-10-22,OK,120998,1418,1743,26
2020-10-22,TN,233531,1725,2970,18
2020-10-22,AK,11921,239,95,0
2020-10-22,NM,39377,662,900,3
2020-10-22,ND,35939,887,440,9
2020-10-22,VI,1343,6,21,0
2020-10-22,MN,128152,1561,2354,20
2020-10-22,MP,88,0,2,0
2020-10-22,MO,178917,2420,3190,50
2020-10-22,AZ,235041,995,5859,5
2020-10-22,ID,56600,950,553,7
2020-10-22,IL,363746,4942,9647,42
2020-10-22,OR,40810,367,646,11
2020-10-22,FSM,0,0,0,0
2020-10-22,CT,65373,502,4569,2
2020-10-22,CA,880724,2940,17123,136
2020-10-22,ME,6040,40,146,0
2020-10-22,RI,28122,404,1172,4
2020-10-22,AR,102798,1202,1772,21
2020-10-22,NY,233558,1098,9177,11
2020-10-22,GA,370047,2037,7729,25
2020-10-22,NE,61628,1053,587,11
2020-10-22,UT,99549,1543,563,6
2020-10-22,GU,4141,85,69,0
2020-10-22,HI,14284,99,206,3
2020-10-22,NV,92853,789,1736,4
2020-10-22,VT,1838,16,57,0
2020-10-22,KS,74456,0,952,0
2020-10-22,WA,102438,766,2289,3
2020-10-22,MA,147215,1049,9846,16
2020-10-22,PA,194685,2102,8592,30
2020-10-22,FL,754279,3702,17444,45
2020-10-22,CO,93046,1569,2198,4
2020-10-22,MD,137979,743,4214,8
2020-10-22,WY,10119,271,68,7
2020-10-22,PR,32303,191,782,5
2020-10-22,NH,9994,77,470,1
2020-10-22,OH,190430,2425,5161,12
2020-10-22,PW,0,0,0,0
2020-10-22,WI,195823,3632,1725,23
2020-10-22,MS,116765,962,3580,19
2020-10-22,DE,23846,169,678,8
2020-10-22,MI,279992,2707,7540,24
2020-10-23,IN,157713,2467,4079,26
2020-10-23,GA,372888,2841,7766,37
2020-10-23,GU,4141,0,69,0
2020-10-23,UT,101509,1960,567,4
2020-10-23,KY,97601,1594,1888,16
2020-10-23,CO,94634,1588,2211,13
2020-10-23,PA,196892,2207,8625,33
2020-10-23,DE,24005,159,678,0
2020-10-23,AS,0,0,0,0
2020-10-23,MP,88,0,2,0
2020-10-23,CA,886865,6141,17185,62
2020-10-23,MO,181177,2260,3222,32
2020-10-23,KS,76230,1774,975,23
2020-10-23,MN,129863,1711,2367,13
2020-10-23,MS,117607,842,3590,10
2020-10-23,WY,10545,426,68,0
2020-10-23,TN,236697,3166,3011,41
2020-10-23,WI,200466,4643,1774,49
2020-10-23,NC,255673,2657,4458,28
2020-10-23,AL,181309,2082,4418,21
2020-10-23,FL,758672,4393,17496,52
2020-10-23,RI,28611,489,1176,4
2020-10-23,MI,282644,2652,7570,30
2020-10-23,PR,32995,692,790,8
2020-10-23,FSM,0,0,0,0
2020-10-23,MD,138691,712,4224,10
2020-10-23,NE,62931,1303,591,4
2020-10-23,NH,10112,118,471,1
2020-10-23,HI,14412,128,209,3
2020-10-23,OH,192948,2518,5184,23
2020-10-23,NYC,261608,819,23662,5
2020-10-23,PW,0,0,0,0
2020-10-23,TX,851572,6472,18566,92
2020-10-23,MA,148285,1070,9868,22
2020-10-23,OR,41348,538,649,3
2020-10-23,NJ,234523,1342,16273,10
2020-10-23,AR,104135,1337,1782,10
2020-10-23,VA,172372,1088,3578,39
2020-10-23,OK,122654,1656,1768,25
2020-10-23,SC,169093,1184,3757,50
2020-10-23,LA,182603,699,5820,21
2020-10-23,IL,368746,5000,9688,41
2020-10-23,DC,16609,72,642,0
2020-10-23,ND,36874,935,448,8
2020-10-23,ME,6083,43,146,0
2020-10-23,WV,21392,335,422,4
2020-10-23,VI,1346,3,21,0
2020-10-23,CT,66052,679,4577,8
2020-10-23,VT,1867,29,57,0
2020-10-23,AK,12169,248,97,2
2020-10-23,AZ,236018,977,5865,6
2020-10-23,NV,93666,813,1738,2
2020-10-23,WA,103150,712,2296,7
2020-10-23,SD,37202,1185,356,9
2020-10-23,RMI,0,0,0,0
2020-10-23,NM,40168,791,905,5
2020-10-23,NY,234624,1066,9185,8
2020-10-23,IA,112898,1087,1620,19
2020-10-23,ID,57673,1073,562,9
2020-10-23,MT,26503,183,282,-1
2020-10-24,HI,14501,89,211,2
2020-10-24,CO,96456,1822,2218,7
2020-10-24,KS,76230,0,975,0
2020-10-24,NYC,262546,938,23665,3
2020-10-24,AK,12525,356,97,0
2020-10-24,OK,124229,1575,1796,28
2020-10-24,MI,284955,2311,7599,29
2020-10-24,PW,0,0,0,0
2020-10-24,NY,235930,1306,9197,12
2020-10-24,PA,199050,2158,8654,29
2020-10-24,UT,103117,1608,568,1
2020-10-24,IL,374907,6161,9751,63
2020-10-24,OR,41348,0,649,0
2020-10-24,MO,182455,1278,3236,14
2020-10-24,MA,149488,1203,9893,25
2020-10-24,ME,6138,55,146,0
2020-10-24,SD,38141,939,366,10
2020-10-24,PR,33450,455,790,0
2020-10-24,DC,16706,97,642,0
2020-10-24,SC,170172,1079,3777,20
2020-10-24,GU,4141,0,69,0
2020-10-24,VI,1348,2,21,0
2020-10-24,OH,195806,2858,5206,22
2020-10-24,WY,10805,260,68,0
2020-10-24,MS,118047,440,3597,7
2020-10-24,ID,58694,1021,572,10
2020-10-24,IA,114631,1733,1631,11
2020-10-24,AZ,236909,891,5869,4
2020-10-24,CA,892810,5945,17231,46
2020-10-24,NE,63646,715,595,4
2020-10-24,VT,1892,25,57,0
2020-10-24,AS,0,0,0,0
2020-10-24,WA,104177,1027,2296,0
2020-10-24,WI,205139,4673,1803,29
2020-10-24,MP,88,0,2,0
2020-10-24,RMI,0,0,0,0
2020-10-24,CT,66052,0,4577,0
2020-10-24,GA,374841,1953,7808,42
2020-10-24,AR,105318,1183,1797,15
2020-10-24,TX,858071,6499,18663,97
2020-10-24,KY,99331,1730,1912,24
2020-10-24,WV,21712,320,422,0
2020-10-24,NV,94812,1146,1743,5
2020-10-24,NC,258081,2408,4480,22
2020-10-24,LA,182603,0,5820,0
2020-10-24,MD,139487,796,4231,7
2020-10-24,ND,37719,845,456,8
2020-10-24,RI,29030,419,1182,6
2020-10-24,FSM,0,0,0,0
2020-10-24,AL,182551,1242,4440,22
2020-10-24,NH,10238,126,473,2
2020-10-24,MT,27142,639,294,12
2020-10-24,NJ,236711,2188,16281,8
2020-10-24,FL,761015,2343,17532,36
2020-10-24,VA,173371,999,3579,1
2020-10-24,IN,160454,2741,4105,26
2020-10-24,DE,24128,123,680,2
2020-10-24,MN,132122,2259,2381,14
2020-10-24,TN,239336,2639,3076,65
2020-10-24,NM,41040,872,910,5
2020-10-25,WI,208917,3778,1813,10
2020-10-25,MO,183641,1186,3278,42
2020-10-25,OK,125377,1148,1814,18
2020-10-25,CT,66052,0,4577,0
2020-10-25,AR,106115,797,1812,15
2020-10-25,FL,764334,3319,17581,49
2020-10-25,VT,1921,29,57,0
2020-10-25,SD,39203,1062,375,9
2020-10-25,WY,11041,236,68,0
2020-10-25,PA,200794,1744,8666,12
2020-10-25,GA,376207,1366,7809,1
2020-10-25,GU,4336,195,75,6
2020-10-25,WA,104902,725,2296,0
2020-10-25,KY,100451,1120,1939,27
2020-10-25,DE,24331,203,685,5
2020-10-25,AL,183432,881,4459,19
2020-10-25,NE,64260,614,596,1
2020-10-25,OH,198115,2309,5206,0
2020-10-25,RI,29344,314,1182,0
2020-10-25,NJ,238119,1408,16285,4
2020-10-25,LA,183575,972,5837,17
2020-10-25,CA,898029,5219,17286,55
2020-10-25,NY,236909,979,9203,6
2020-10-25,HI,14618,117,211,0
2020-10-25,AK,13042,517,100,3
2020-10-25,VA,174275,904,3581,2
2020-10-25,NM,41863,823,912,2
2020-10-25,MA,150565,1077,9910,17
2020-10-25,KS,76230,0,975,0
2020-10-25,MN,133802,1680,2402,21
2020-10-25,MI,287095,2140,7622,23
2020-10-25,NC,259863,1782,4517,37
2020-10-25,AZ,238301,1392,5874,5
2020-10-25,MT,27880,738,297,3
2020-10-25,FSM,0,0,0,0
2020-10-25,WV,21906,194,423,1
2020-10-25,NH,10328,90,473,0
2020-10-25,TX,862375,4304,18742,79
2020-10-25,NV,95703,891,1748,5
2020-10-25,OR,42101,753,653,4
2020-10-25,AS,0,0,0,0
2020-10-25,NYC,263321,775,23670,5
2020-10-25,TN,242913,3577,3100,24
2020-10-25,MP,88,0,2,0
2020-10-25,ND,38241,522,461,5
2020-10-25,ME,6180,42,146,0
2020-10-25,ID,59344,650,573,1
2020-10-25,UT,104882,1765,572,4
2020-10-25,DC,16767,61,642,0
2020-10-25,PW,0,0,0,0
2020-10-25,IA,115844,1213,1634,3
2020-10-25,PR,33692,242,793,3
2020-10-25,CO,98182,1726,2223,5
2020-10-25,SC,171170,998,3791,14
2020-10-25,IN,162607,2153,4118,13
2020-10-25,VI,1348,0,21,0
2020-10-25,IL,378969,4062,9775,24
2020-10-25,RMI,0,0,0,0
2020-10-25,MS,118511,464,3603,6
2020-10-25,MD,140279,792,4237,6
2020-10-26,AR,106727,612,1833,21
2020-10-26,CO,100529,2347,2226,3
2020-10-26,TX,867075,4700,18856,114
2020-10-26,VT,1930,9,57,0
2020-10-26,MN,135372,1570,2406,4
2020-10-26,OK,126342,965,1831,17
2020-10-26,NH,10397,69,475,2
2020-10-26,AK,13392,350,102,2
2020-10-26,MA,151777,1212,9936,26
2020-10-26,OR,42436,335,655,2
2020-10-26,NC,261624,1761,4550,33
2020-10-26,TN,245985,3072,3131,31
2020-10-26,KY,101180,729,1962,23
2020-10-26,SC,172478,1308,3800,9
2020-10-26,RMI,0,0,0,0
2020-10-26,WY,11477,436,77,9
2020-10-26,AS,0,0,0,0
2020-10-26,ID,60041,697,580,7
2020-10-26,OH,200231,2116,5217,11
2020-10-26,WI,211928,3011,1824,11
2020-10-26,HI,14653,35,211,0
2020-10-26,AZ,239103,802,5875,1
2020-10-26,KS,78676,2446,976,1
2020-10-26,IN,164581,1974,4130,12
2020-10-26,GA,377553,1346,7827,18
2020-10-26,MO,187539,3898,3320,42
2020-10-26,NE,65032,772,603,7
2020-10-26,NYC,263841,520,23673,3
2020-10-26,SD,39741,538,375,0
2020-10-26,GU,4418,82,75,0
2020-10-26,CA,901010,2981,17298,12
2020-10-26,NY,237676,767,9215,12
2020-10-26,MI,290951,3856,7646,24
2020-10-26,VI,1348,0,21,0
2020-10-26,DE,24417,86,685,0
2020-10-26,RI,29527,183,1183,1
2020-10-26,MP,88,0,2,0
2020-10-26,VA,175409,1134,3600,19
2020-10-26,ME,6232,52,146,0
2020-10-26,ND,39130,889,476,15
2020-10-26,CT,68099,2047,4589,12
2020-10-26,LA,183802,227,5854,17
2020-10-26,DC,16812,45,642,0
2020-10-26,MT,28501,621,303,6
2020-10-26,FL,768597,4263,17622,41
2020-10-26,WA,105507,605,2321,25
2020-10-26,PR,33750,58,802,9
2020-10-26,NM,42586,723,921,9
2020-10-26,NV,96178,475,1749,1
2020-10-26,MD,140844,565,4243,6
2020-10-26,MS,119448,937,3620,17
2020-10-26,WV,22223,317,424,1
2020-10-26,PA,202462,1668,8673,7
2020-10-26,PW,0,0,0,0
2020-10-26,FSM,0,0,0,0
2020-10-26,AL,184630,1198,4477,18
2020-10-26,UT,106083,1201,574,2
2020-10-26,NJ,239767,1648,16292,7
2020-10-26,IL,383698,4729,9792,17
2020-10-26,IA,116703,859,1648,14
2020-10-27,AR,107679,952,1857,24
2020-10-27,OK,127783,1441,1845,14
2020-10-27,SD,40730,989,375,0
2020-10-27,FSM,0,0,0,0
2020-10-27,IL,387698,4000,9838,46
2020-10-27,ID,60923,882,585,5
2020-10-27,MS,120264,816,3633,13
2020-10-27,RMI,0,0,0,0
2020-10-27,WY,11806,329,77,0
2020-10-27,RI,29890,363,1187,4
2020-10-27,NY,238936,1260,9226,11
2020-10-27,AS,0,0,0,0
2020-10-27,GA,379592,2039,7844,17
2020-10-27,CO,102027,1498,2236,10
2020-10-27,AZ,240262,1159,5891,16
2020-10-27,IA,117782,1079,1661,13
2020-10-27,NM,43169,583,925,4
2020-10-27,KS,78676,0,976,0
2020-10-27,NE,65982,950,620,17
2020-10-27,NH,10530,133,475,0
2020-10-27,NJ,241761,1994,16306,14
2020-10-27,CT,68637,538,4595,6
2020-10-27,AK,13780,388,105,3
2020-10-27,NC,263675,2051,4580,30
2020-10-27,VA,176754,1345,3616,16
2020-10-27,MO,190743,3204,3357,37
2020-10-27,AL,185939,1309,4500,23
2020-10-27,KY,103057,1877,1981,19
2020-10-27,ME,6309,77,146,0
2020-10-27,TX,874367,7292,18978,122
2020-10-27,TN,247475,1490,3163,32
2020-10-27,WV,22706,483,432,8
2020-10-27,FL,772647,4050,17666,44
2020-10-27,DC,16906,94,644,2
2020-10-27,PA,204814,2352,8696,23
2020-10-27,IN,166564,1983,4180,50
2020-10-27,LA,184724,922,5872,18
2020-10-27,UT,107228,1145,578,4
2020-10-27,NV,96905,727,1756,7
2020-10-27,WI,217429,5501,1895,71
2020-10-27,PW,0,0,0,0
2020-10-27,ND,39907,777,488,12
2020-10-27,DE,24552,135,686,1
2020-10-27,OH,202740,2509,5239,22
2020-10-27,GU,4466,48,76,1
2020-10-27,SC,173319,841,3818,18
2020-10-27,WA,106083,576,2337,16
2020-10-27,VT,1959,29,57,0
2020-10-27,MP,92,4,2,0
2020-10-27,NYC,264354,513,23682,9
2020-10-27,CA,904198,3188,17313,15
2020-10-27,MD,141741,897,4247,4
2020-10-27,OR,42808,372,664,9
2020-10-27,HI,14715,62,214,3
2020-10-27,MA,153037,1260,9957,21
2020-10-27,MN,137536,2164,2421,15
2020-10-27,VI,1351,3,21,0
2020-10-27,PR,34493,743,802,0
2020-10-27,MI,294748,3797,7669,23
2020-10-27,MT,29346,845,305,2
2020-10-28,AZ,241306,1044,5905,14
2020-10-28,DC,16973,67,644,0
2020-10-28,OR,43228,420,671,7
2020-10-28,ID,61785,862,599,14
2020-10-28,ND,41130,1223,499,11
2020-10-28,CA,908713,4515,17429,116
2020-10-28,TN,249910,2435,3207,44
2020-10-28,MP,92,0,2,0
2020-10-28,NYC,265267,913,23687,5
2020-10-28,NJ,243852,2091,16324,18
2020-10-28,KS,82045,3369,1007,31
2020-10-28,MT,29966,620,325,20
2020-10-28,IL,393808,6110,9889,51
2020-10-28,UT,108803,1575,588,10
2020-10-28,RI,30320,430,1191,4
2020-10-28,WY,12146,340,77,0
2020-10-28,NE,67264,1282,628,8
2020-10-28,IN,169112,2548,4213,33
2020-10-28,NC,266002,2327,4608,28
2020-10-28,NV,97479,574,1766,10
2020-10-28,MO,194250,3507,3389,32
2020-10-28,WI,221559,4130,1943,48
2020-10-28,AL,187422,1483,4520,20
2020-10-28,VA,178183,1429,3636,20
2020-10-28,TX,879994,5627,19101,123
2020-10-28,VI,1353,2,21,0
2020-10-28,MD,142425,684,4253,6
2020-10-28,WV,23064,358,436,4
2020-10-28,OK,128965,1182,1865,20
2020-10-28,AR,108640,961,1875,18
2020-10-28,ME,6390,81,146,0
2020-10-28,OH,205347,2607,5256,17
2020-10-28,MA,154218,1181,9977,20
2020-10-28,RMI,2,2,0,0
2020-10-28,HI,14834,119,213,-1
2020-10-28,FSM,0,0,0,0
2020-10-28,AK,14165,385,108,3
2020-10-28,WA,106808,725,2353,16
2020-10-28,IA,119932,2150,1681,20
2020-10-28,PA,207135,2321,8718,22
2020-10-28,VT,1969,10,57,0
2020-10-28,GA,382261,2669,7876,32
2020-10-28,CO,103434,1407,2249,13
2020-10-28,FL,776841,4194,17703,37
2020-10-28,AS,0,0,0,0
2020-10-28,KY,104962,1905,2001,20
2020-10-28,NY,240130,1194,9239,13
2020-10-28,MN,139444,1908,2440,19
2020-10-28,NH,10641,111,478,3
2020-10-28,SC,174396,1077,3838,20
2020-10-28,GU,4466,0,76,0
2020-10-28,CT,69127,490,4604,9
2020-10-28,PW,0,0,0,0
2020-10-28,MI,298633,3885,7702,33
2020-10-28,DE,24710,158,688,2
2020-10-28,MS,121039,775,3651,18
2020-10-28,PR,35112,619,805,3
2020-10-28,LA,185822,1098,5890,18
2020-10-28,SD,42000,1270,384,9
2020-10-28,NM,43826,657,936,11
2020-10-29,VI,1353,0,21,0
2020-10-29,DE,24901,191,689,1
2020-10-29,RI,30674,354,1194,3
2020-10-29,NY,241569,1439,9251,12
2020-10-29,WI,226705,5146,2003,60
2020-10-29,AL,188733,1311,4546,26
2020-10-29,NC,268820,2818,4658,50
2020-10-29,MT,30853,887,337,12
2020-10-29,HI,14841,7,214,1
2020-10-29,DC,17074,101,645,1
2020-10-29,ME,6496,106,146,0
2020-10-29,CA,912904,4191,17502,73
2020-10-29,TN,252572,2662,3241,34
2020-10-29,PW,0,0,0,0
2020-10-29,AR,109712,1072,1894,19
2020-10-29,GU,4628,162,79,3
2020-10-29,NM,44904,1078,939,3
2020-10-29,AK,14534,369,112,4
2020-10-29,RMI,2,0,0,0
2020-10-29,MD,143387,962,4266,13
2020-10-29,OK,130543,1578,1896,31
2020-10-29,NYC,266238,971,23695,8
2020-10-29,IA,122355,2423,1696,15
2020-10-29,NH,10768,127,482,4
2020-10-29,MA,155564,1346,9996,19
2020-10-29,NV,98554,1075,1769,3
2020-10-29,GA,384453,2192,7923,47
2020-10-29,MS,121716,677,3667,16
2020-10-29,CO,105323,1889,2268,19
2020-10-29,VT,1984,15,57,0
2020-10-29,NE,68881,1617,637,9
2020-10-29,MI,302278,3645,7726,24
2020-10-29,FSM,0,0,0,0
2020-10-29,MP,92,0,2,0
2020-10-29,KY,106808,1846,2018,17
2020-10-29,OH,208937,3590,5275,19
2020-10-29,SD,43000,1000,403,19
2020-10-29,TX,886820,6826,19236,135
2020-10-29,WA,107595,787,2359,6
2020-10-29,PA,209507,2372,8762,44
2020-10-29,LA,186216,394,5908,18
2020-10-29,NJ,245823,1971,16332,8
2020-10-29,MO,197671,3421,3424,35
2020-10-29,OR,43793,565,673,2
2020-10-29,AS,0,0,0,0
2020-10-29,PR,35397,285,811,6
2020-10-29,WV,23466,402,443,7
2020-10-29,ND,42483,1353,512,13
2020-10-29,UT,110640,1837,598,10
2020-10-29,AZ,242622,1316,5918,13
2020-10-29,KS,82045,0,1007,0
2020-10-29,IL,400171,6363,9945,56
2020-10-29,FL,782250,5409,17753,50
2020-10-29,WY,12507,361,87,10
2020-10-29,IN,172730,3618,4244,31
2020-10-29,VA,179639,1456,3643,7
2020-10-29,ID,62746,961,615,16
2020-10-29,MN,142311,2867,2472,32
2020-10-29,SC,175257,861,3872,34
2020-10-29,CT,70446,1319,4609,5
2020-10-30,FSM,0,0,0,0
2020-10-30,HI,14933,92,215,1
2020-10-30,NH,10884,116,482,0
2020-10-30,AK,14931,397,116,4
2020-10-30,CO,107950,2627,2278,10
2020-10-30,NE,70472,1591,646,9
2020-10-30,WY,13028,521,87,0
2020-10-30,MO,200977,3306,3467,43
2020-10-30,AR,110874,1162,1900,6
2020-10-30,MI,306101,3823,7762,36
2020-10-30,WV,23990,524,451,8
2020-10-30,KY,108800,1992,2036,18
2020-10-30,SD,44559,1559,415,12
2020-10-30,NC,271570,2750,4699,41
2020-10-30,CA,916918,4014,17547,45
2020-10-30,SC,176447,1190,3886,14
2020-10-30,NJ,248186,2363,16339,7
2020-10-30,AS,0,0,0,0
2020-10-30,VI,1362,9,21,0
2020-10-30,MA,157146,1582,10016,20
2020-10-30,AL,190507,1774,4561,15
2020-10-30,ND,43916,1433,524,12
2020-10-30,CT,71207,761,4616,7
2020-10-30,FL,784781,2531,17804,51
2020-10-30,KS,85181,3136,1029,22
2020-10-30,WI,232062,5357,2029,26
2020-10-30,AZ,244188,1566,5934,16
2020-10-30,OH,212782,3845,5291,16
2020-10-30,WA,108662,1067,2366,7
2020-10-30,MP,92,0,2,0
2020-10-30,UT,112932,2292,601,3
2020-10-30,RMI,2,0,0,0
2020-10-30,VA,181191,1552,3654,11
2020-10-30,GU,4628,0,79,0
2020-10-30,IL,408660,8489,9994,49
2020-10-30,ID,63810,1064,626,11
2020-10-30,NY,242921,1352,9259,8
2020-10-30,IA,125025,2670,1706,10
2020-10-30,MT,31916,1063,364,27
2020-10-30,VT,2003,19,57,0
2020-10-30,NYC,267245,1007,23700,5
2020-10-30,LA,186649,433,5919,11
2020-10-30,TX,893451,6631,19360,124
2020-10-30,RI,31251,577,1200,6
2020-10-30,PR,35811,414,821,10
2020-10-30,ME,6610,114,147,1
2020-10-30,TN,254931,2359,3263,22
2020-10-30,OK,132175,1632,1922,26
2020-10-30,MN,145465,3154,2491,19
2020-10-30,PA,212018,2511,8784,22
2020-10-30,MS,122375,659,3675,8
2020-10-30,PW,0,0,0,0
2020-10-30,OR,44388,595,675,2
2020-10-30,GA,386257,1804,7955,32
2020-10-30,IN,175893,3163,4270,26
2020-10-30,DE,25100,199,708,19
2020-10-30,NV,99786,1232,1777,8
2020-10-30,DC,17144,70,646,1
2020-10-30,NM,45909,1005,951,12
2020-10-30,MD,144314,927,4279,13
2020-10-31,NM,46490,581,962,11
2020-10-31,VT,2024,21,57,0
2020-10-31,WA,109664,1002,2366,0
2020-10-31,AZ,246115,1927,5979,45
2020-10-31,SD,45992,1433,425,10
2020-10-31,NJ,249931,1745,16350,11
2020-10-31,IL,416559,7899,10040,46
2020-10-31,NYC,268091,846,23704,4
2020-10-31,AS,0,0,0,0
2020-10-31,CA,922005,5087,17605,58
2020-10-31,VA,182393,1202,3655,1
2020-10-31,PW,0,0,0,0
2020-10-31,WV,24460,470,457,6
2020-10-31,PR,36756,945,821,0
2020-10-31,ME,6632,22,147,0
2020-10-31,WI,237870,5808,2092,63
2020-10-31,FSM,0,0,0,0
2020-10-31,MP,92,0,2,0
2020-10-31,OH,215697,2915,5301,10
2020-10-31,SC,177320,873,3892,6
2020-10-31,AL,192116,1609,4578,17
2020-10-31,ID,64608,798,629,3
2020-10-31,NE,71581,1109,652,6
2020-10-31,HI,14995,62,218,3
2020-10-31,NH,11084,200,483,1
2020-10-31,VI,1378,16,21,0
2020-10-31,NV,100763,977,1777,0
2020-10-31,CO,110925,2975,2285,7
2020-10-31,MI,309045,2944,7797,35
2020-10-31,OR,44921,533,689,14
2020-10-31,MD,145281,967,4290,11
2020-10-31,FL,791230,6449,17858,54
2020-10-31,WY,13298,270,87,0
2020-10-31,MO,202877,1900,3505,38
2020-10-31,RI,31704,453,1203,3
2020-10-31,NY,244271,1350,9263,4
2020-10-31,DE,25286,186,710,2
2020-10-31,MS,122803,428,3686,11
2020-10-31,AR,112190,1316,1925,25
2020-10-31,UT,114656,1724,604,3
2020-10-31,ND,45043,1127,531,7
2020-10-31,LA,186649,0,5919,0
2020-10-31,DC,17266,122,646,0
2020-10-31,TN,257314,2383,3341,78
2020-10-31,GU,4628,0,79,0
2020-10-31,IN,179358,3465,4316,46
2020-10-31,CT,71207,0,4616,0
2020-10-31,MA,158576,1430,10028,12
2020-10-31,KY,110633,1833,2056,20
2020-10-31,KS,85181,0,1029,0
2020-10-31,NC,273889,2319,4733,34
2020-10-31,MT,32801,885,375,11
2020-10-31,GA,388993,2736,7979,24
2020-10-31,AK,15398,467,116,0
2020-10-31,TX,900596,7145,19471,111
2020-10-31,RMI,2,0,0,0
2020-10-31,PA,214711,2693,8812,28
2020-10-31,MN,148472,3007,2511,20
2020-10-31,OK,133945,1770,1946,24
2020-10-31,IA,127966,2941,1716,10
2020-11-01,NY,245580,1309,9273,10
2020-11-01,GA,390428,1435,7981,2
2020-11-01,CT,71207,0,4616,0
2020-11-01,NE,72581,1000,654,2
2020-11-01,IN,182108,2750,4348,32
2020-11-01,MO,204718,1841,3545,40
2020-11-01,VT,2041,17,57,0
2020-11-01,OK,135569,1624,1966,20
2020-11-01,RMI,1,-1,0,0
2020-11-01,WV,24883,423,457,0
2020-11-01,PA,216803,2092,8817,5
2020-11-01,ME,6723,91,148,1
2020-11-01,AL,192938,822,4597,19
2020-11-01,NJ,252102,2171,16354,4
2020-11-01,WI,241423,3553,2110,18
2020-11-01,WA,110525,861,2366,0
2020-11-01,KY,112114,1481,2075,19
2020-11-01,SC,178381,1061,3932,40
2020-11-01,TN,257462,148,3353,12
2020-11-01,UT,116510,1854,614,10
2020-11-01,NYC,268965,874,23714,10
2020-11-01,TX,972330,4259,19588,117
